CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3640	3664	58	0.8824	0.000
3664	3679	58	0.8221	-43.029
3664	3692	58	0.9251	0.000
3664	3705	58	0.9068	0.000
2928	2932	58	0.8856	-45.058
3656	3679	58	0.9012	0.984
3656	3691	58	0.8842	0.984
3640	3692	58	0.8934	0.000
3640	3705	58	0.8818	0.000
3679	3705	58	0.8203	43.029
3692	3705	58	0.9282	0.000
3679	3692	58	0.8372	43.029
2925	2928	58	0.8897	-18.010
2928	2995	58	0.8915	0.000
3679	3691	58	0.9467	0.000
110	124	62	0.7442	-324.105
117	124	62	0.8731	-342.116
73	92	62	0.7623	-121.026
73	129	62	0.7935	129.995
73	166	62	0.7005	-92.995
82	103	62	0.7521	-180.063
84	103	62	0.8542	18.011
103	120	62	0.8427	-162.053
77	110	62	0.7223	-450.620
90	110	62	0.8031	-162.053
110	111	62	0.8232	180.064
110	117	62	0.8967	18.011
110	147	62	0.7738	150.090
77	90	62	0.949	-288.567
81	90	62	0.8009	-180.063
90	111	62	0.9017	18.011
90	117	62	0.7664	-144.042
90	147	62	0.8534	-11.963
77	81	62	0.795	-108.504
77	111	62	0.8819	-270.556
77	147	62	0.8506	-300.530
81	176	62	0.7023	-116.011
92	176	62	0.7318	-134.022
111	176	62	0.7684	46.041
84	120	62	0.7464	-144.042
120	126	62	0.8898	-342.116
82	105	62	0.827	182.147
81	92	62	0.8741	18.011
82	92	62	0.8094	-15.977
92	111	62	0.7488	-180.063
81	111	62	0.8476	-162.052
81	147	62	0.7138	-192.027
111	117	62	0.8314	-162.053
111	147	62	0.8646	-29.974
117	147	62	0.7225	132.079
863	939	64	0.9654	0.000
863	1076	64	0.9537	0.000
863	1168	64	0.9656	0.000
863	1310	64	0.9623	0.000
863	1548	64	0.9514	0.000
863	1693	64	0.9636	0.000
863	1765	64	0.9627	0.000
863	2128	64	0.9694	-0.000
863	2202	64	0.9586	0.000
863	2417	64	0.9665	0.000
939	1076	64	0.9856	0.000
1076	1168	64	0.9838	-0.000
1076	1310	64	0.9863	-0.000
1076	1548	64	0.946	-0.000
1076	1693	64	0.9807	0.000
1076	1765	64	0.9711	0.000
1076	2128	64	0.9717	-0.000
1076	2202	64	0.9571	-0.000
1076	2417	64	0.9583	-0.000
939	1548	64	0.952	0.000
1168	1548	64	0.9523	0.000
1310	1548	64	0.9511	0.000
1548	1693	64	0.9488	0.000
1548	1765	64	0.9454	0.000
1548	2128	64	0.9535	-0.000
1548	2202	64	0.951	0.000
1548	2417	64	0.9578	0.000
939	2128	64	0.9752	-0.000
1168	2128	64	0.9766	-0.000
1310	2128	64	0.9723	-0.000
1693	2128	64	0.9725	-0.000
1765	2128	64	0.9721	-0.000
2128	2202	64	0.9594	0.000
2128	2417	64	0.9623	0.000
939	1693	64	0.9848	0.000
1168	1693	64	0.9857	0.000
1310	1693	64	0.9823	0.000
1693	1765	64	0.9772	0.000
1693	2202	64	0.9615	-0.000
1693	2417	64	0.9615	-0.000
939	1310	64	0.9909	0.000
1168	1310	64	0.9872	0.000
1310	1765	64	0.9737	0.000
1310	2202	64	0.9634	0.000
1310	2417	64	0.9627	0.000
939	1765	64	0.9755	0.000
1168	1765	64	0.9756	0.000
1765	2202	64	0.9593	-0.000
1765	2417	64	0.956	-0.000
939	2202	64	0.9627	0.000
1168	2202	64	0.9625	0.000
2202	2417	64	0.9607	0.000
939	1168	64	0.991	0.000
939	2417	64	0.9652	0.000
1168	2417	64	0.9653	0.000
280	706	66	0.759	-14.016
471	706	66	0.8249	-13.979
2678	2757	67	0.771	30.011
2678	2814	67	0.7848	18.011
2678	2964	67	0.7371	48.021
2757	2844	67	0.7683	-40.031
2814	2844	67	0.7431	-28.031
2844	2872	67	0.792	60.021
2844	2924	67	0.7316	-0.000
2844	2964	67	0.7105	58.042
2844	3062	67	0.7543	18.012
2741	2814	67	0.7144	-12.000
2872	3144	67	0.7411	141.043
2981	3144	67	0.8742	0.000
2982	3144	67	0.7956	18.011
3106	3144	67	0.8026	183.054
2223	2229	67	0.7973	-618.202
2228	2229	67	0.8366	-456.148
2229	2289	67	0.7204	454.133
2229	2291	67	0.9224	-2.016
1996	2291	67	0.8121	-456.150
2228	2291	67	0.7849	-458.164
2281	2291	67	0.8059	-618.202
2289	2291	67	0.8512	-456.149
2291	2292	67	0.9467	-0.501
2872	3106	67	0.8359	-42.011
2924	3106	67	0.8675	18.011
2981	3106	67	0.7239	-183.054
3062	3106	67	0.7941	-0.001
2727	3034	67	0.8033	76.052
2757	2949	67	0.7705	3.995
2949	2964	67	0.7699	14.015
1831	2289	67	0.7769	15.994
1992	2289	67	0.8004	-162.054
1996	2289	67	0.9193	-0.001
2228	2289	67	0.9108	-2.016
2281	2289	67	0.8815	-162.053
1992	2281	67	0.9222	-0.001
1996	2281	67	0.8713	162.052
2223	2281	67	0.9559	-2.016
2228	2281	67	0.8129	160.038
2872	3062	67	0.8719	-42.010
2924	3062	67	0.7714	18.012
2228	2757	67	0.7419	8.063
2757	2814	67	0.7939	-12.000
2757	2924	67	0.7391	-40.031
2757	2964	67	0.8792	18.010
2814	2964	67	0.7927	30.010
2871	3104	67	0.7691	0.000
2924	3104	67	0.7339	78.032
1831	1996	67	0.7466	15.995
1992	1996	67	0.8345	-162.053
1996	2228	67	0.8833	2.015
2981	2982	67	0.7767	-18.010
1992	2223	67	0.8892	2.015
2223	2228	67	0.9043	-162.053
2727	2924	67	0.7178	18.010
2872	2924	67	0.7808	-60.021
2737	2787	68	0.8672	0.000
2737	2854	68	0.8957	0.000
2737	3024	68	0.8704	0.000
3084	3202	68	0.88	74.037
3202	3208	68	0.9104	-18.010
3202	3438	68	0.8742	-32.026
2787	2854	68	0.8992	0.000
2787	3024	68	0.8973	0.000
3024	3438	68	0.8618	-15.000
3084	3438	68	0.8678	42.011
3208	3438	68	0.915	-14.016
3024	3084	68	0.845	-57.010
3084	3101	68	0.856	0.000
3084	3208	68	0.8557	56.026
2854	3024	68	0.8924	0.000
3024	3208	68	0.8788	-0.984
3011	3118	69	0.8667	-2.015
1503	1525	71	0.965	35.037
979	1119	72	0.9078	58.041
1119	1739	72	0.8293	-26.016
320	450	75	0.8401	-35.037
321	450	75	0.8731	-17.026
322	450	75	0.9306	0.000
449	450	75	0.8484	-17.027
319	321	75	0.8333	-36.021
320	321	75	0.967	-18.011
321	322	75	0.9246	-17.026
321	449	75	0.8887	0.000
319	448	75	0.9161	0.000
316	319	75	0.8033	-88.016
320	322	75	0.8953	-35.037
320	449	75	0.8681	-18.010
322	449	75	0.8455	17.027
279	297	76	0.9254	-132.042
297	435	76	0.9497	0.000
241	279	76	0.9272	61.956
3372	3373	77	0.815	-60.021
2005	2008	78	0.7454	193.095
2008	2234	78	0.7103	-30.011
1250	1398	78	0.9769	0.000
1279	1398	78	0.9047	30.011
1398	1416	78	0.8774	-30.010
1398	1441	78	0.7683	-136.037
1398	2005	78	0.7087	-102.032
2005	2302	78	0.7255	0.000
2006	2302	78	0.7199	-47.037
1250	1279	78	0.9036	-30.011
1250	1416	78	0.8806	-30.010
1250	1441	78	0.7784	-136.037
1250	2005	78	0.7	-102.032
1207	1279	78	0.7684	-2.016
1207	1416	78	0.7412	-2.016
2005	2006	78	0.8332	47.037
1441	1933	78	0.7176	18.011
1279	1416	78	0.9478	0.000
354	1023	79	0.8817	-40.031
354	1245	79	0.8872	-42.047
354	1329	79	0.9205	-42.047
354	1407	79	0.8642	-76.031
354	1457	79	0.8814	-76.032
354	2121	79	0.9275	-70.078
354	2284	79	0.8846	-98.985
354	2607	79	0.8974	-98.110
1245	1329	79	0.8942	-0.000
1245	2121	79	0.871	-28.032
1245	2284	79	0.8613	-56.938
1245	2607	79	0.8602	-56.063
1068	1130	79	0.8938	0.000
1068	1407	79	0.875	-14.016
1068	1452	79	0.8674	7.968
1068	1457	79	0.878	-14.016
1068	2121	79	0.867	-8.063
159	2280	79	0.842	18.010
544	2280	79	0.8756	136.052
1457	2280	79	0.872	122.073
2222	2280	79	0.864	-17.027
2279	2280	79	0.8855	-17.027
2280	2284	79	0.8969	-145.027
1329	1407	79	0.8798	-33.984
1407	1452	79	0.9103	21.984
1407	1457	79	0.9326	-0.000
1407	1554	79	0.8441	21.984
1407	2121	79	0.9043	5.953
1130	1554	79	0.8714	7.969
1023	2607	79	0.8513	-58.078
1329	2607	79	0.8958	-56.063
2121	2607	79	0.8797	-28.031
2284	2607	79	0.884	0.876
1023	1329	79	0.8769	-2.016
1329	1457	79	0.9188	-33.985
1329	2121	79	0.9296	-28.031
1329	2284	79	0.9293	-56.938
2222	2279	79	0.9166	-0.000
1023	1457	79	0.8594	-36.000
1452	1457	79	0.8877	-21.984
1457	1554	79	0.897	21.985
1457	2121	79	0.9153	5.953
1457	2284	79	0.906	-22.954
544	2284	79	0.8651	-8.975
1023	2284	79	0.8794	-58.954
2121	2284	79	0.909	-28.907
2279	2284	79	0.8717	-162.053
1023	2121	79	0.8933	-30.047
1452	2121	79	0.8854	-16.031
1452	1554	79	0.8625	0.001
604	827	80	0.9837	0.000
672	827	80	0.9891	0.000
744	827	80	0.9896	0.000
827	920	80	0.987	0.000
827	1075	80	0.9747	0.000
827	1184	80	0.9602	0.000
827	1324	80	0.9818	0.000
827	1423	80	0.9659	0.000
827	1530	80	0.9569	0.000
827	1709	80	0.9691	0.000
604	1324	80	0.9831	0.000
672	1324	80	0.9808	0.000
744	1324	80	0.982	0.000
920	1324	80	0.9839	0.000
1075	1324	80	0.9857	0.000
1184	1324	80	0.9682	-0.000
1324	1423	80	0.9786	0.000
1324	1530	80	0.9726	0.000
1324	1709	80	0.9637	0.000
604	744	80	0.9808	0.000
672	744	80	0.9849	0.000
744	920	80	0.9879	0.000
744	1075	80	0.9713	0.000
744	1184	80	0.9614	0.000
744	1423	80	0.9652	0.000
744	1530	80	0.9586	0.000
744	1709	80	0.9657	0.000
604	920	80	0.9843	0.000
672	920	80	0.9846	0.000
920	1075	80	0.9756	0.000
920	1184	80	0.9618	0.000
920	1423	80	0.9678	0.000
920	1530	80	0.9626	0.000
920	1709	80	0.9646	0.000
604	672	80	0.9814	0.000
604	1075	80	0.9757	0.000
604	1184	80	0.9578	0.000
604	1423	80	0.9737	0.000
604	1530	80	0.9567	0.000
604	1709	80	0.9648	0.000
672	2078	80	0.9612	0.000
1709	2078	80	0.9638	0.000
1184	1237	80	0.9671	-0.000
672	1423	80	0.965	0.000
1075	1423	80	0.9733	0.000
1184	1423	80	0.9567	-0.000
1423	1530	80	0.9809	0.000
1423	1709	80	0.9558	0.000
672	1075	80	0.9691	0.000
672	1184	80	0.9612	0.000
672	1709	80	0.9717	0.000
1075	1184	80	0.9558	0.000
1184	1530	80	0.9537	0.000
1075	1709	80	0.9556	0.000
1530	1709	80	0.9532	0.000
1075	1530	80	0.9725	0.000
2569	2594	81	0.8248	0.000
2594	2881	81	0.7664	215.101
171	396	82	0.8988	0.000
171	337	82	0.8667	0.000
2420	2522	84	0.907	0.000
2420	2652	84	0.9145	0.000
2420	2756	84	0.9229	0.000
2420	2796	84	0.9268	0.000
2420	2809	84	0.8946	0.000
2420	3031	84	0.9129	0.000
2420	3083	84	0.866	-57.010
2420	3098	84	0.8668	-57.010
2420	3219	84	0.8929	-0.000
2420	3255	84	0.9231	0.000
2522	3031	84	0.9629	0.000
2652	3031	84	0.9524	0.000
2756	3031	84	0.9408	0.000
2796	3031	84	0.9414	0.000
2809	3031	84	0.9175	0.000
3031	3083	84	0.8817	-57.010
3031	3098	84	0.863	-57.010
3031	3219	84	0.8655	-0.000
3031	3255	84	0.9476	0.000
2522	3219	84	0.8676	-0.000
2652	3219	84	0.8725	-0.000
2756	3219	84	0.8803	-0.000
2796	3219	84	0.886	-0.000
2809	3219	84	0.8702	-0.000
3083	3219	84	0.85	57.010
3098	3219	84	0.8358	57.010
3219	3255	84	0.8873	0.000
2522	3098	84	0.8638	-57.010
2652	3098	84	0.8713	-57.010
2756	3098	84	0.882	-57.010
2796	3098	84	0.8863	-57.010
2809	3098	84	0.8711	-57.010
3083	3098	84	0.9029	0.000
3098	3255	84	0.8694	57.010
2522	3083	84	0.874	-57.010
2652	3083	84	0.8778	-57.010
2756	3083	84	0.8917	-57.010
2796	3083	84	0.8865	-57.010
2809	3083	84	0.8996	-57.010
3083	3255	84	0.8813	57.011
2522	2652	84	0.9614	0.000
2522	2756	84	0.9407	0.000
2522	2796	84	0.9482	0.000
2522	2809	84	0.9098	0.000
2522	3255	84	0.9494	0.000
2652	2796	84	0.9527	0.000
2756	2796	84	0.9431	0.000
2796	2809	84	0.9119	0.000
2796	3255	84	0.9464	0.000
2652	2756	84	0.9378	0.000
2652	2809	84	0.9086	0.000
2652	3255	84	0.9467	0.000
2756	2809	84	0.9196	0.000
2756	3255	84	0.9363	0.000
2809	3255	84	0.9129	0.000
219	238	86	0.8274	17.026
234	238	86	0.7805	-18.011
1686	1756	88	0.9573	0.000
1756	1916	88	0.9604	15.995
1623	1916	88	0.9218	30.011
1686	1916	88	0.9607	15.995
986	1986	90	0.9195	63.069
1050	1986	90	0.842	63.069
1964	1986	90	0.9176	17.027
1965	1986	90	0.8548	45.058
1986	2257	90	0.8986	-103.027
230	732	90	0.8381	-28.031
394	732	90	0.8719	-28.031
732	934	90	0.8717	0.000
732	1126	90	0.8321	-27.995
732	1355	90	0.8795	-14.016
945	1126	90	0.8545	0.000
986	1050	90	0.8475	0.000
986	1964	90	0.9126	46.042
986	1965	90	0.8505	18.011
986	2257	90	0.8946	-39.958
1850	2073	90	0.8696	-14.016
230	1964	90	0.8322	-36.073
1050	1964	90	0.8578	46.042
1964	1965	90	0.8559	-28.031
1964	2257	90	0.9196	-86.000
1050	2257	90	0.8528	-39.958
1850	2257	90	0.8642	46.042
1965	2257	90	0.8463	-57.969
934	1355	90	0.8589	-14.016
1050	1160	90	0.844	0.000
1883	2597	91	0.7606	15.995
2597	2710	91	0.842	-84.058
632	1936	93	0.8133	-56.120
429	1265	94	0.8138	288.063
714	1265	94	0.9319	0.000
752	1265	94	0.9403	0.000
803	1265	94	0.8313	288.063
913	1265	94	0.9093	0.000
949	1265	94	0.7658	576.127
1088	1265	94	0.8388	288.063
1110	1265	94	0.9242	-0.000
439	760	94	0.7754	-0.000
597	760	94	0.7005	-0.000
760	1110	94	0.728	-2.016
429	803	94	0.8471	0.001
714	803	94	0.85	-288.063
752	803	94	0.8519	-288.063
803	913	94	0.8284	288.063
803	949	94	0.9208	-288.065
803	1088	94	0.9159	-0.000
803	1110	94	0.8061	288.063
559	922	94	0.854	0.000
759	922	94	0.9245	0.000
922	1174	94	0.7209	0.000
429	714	94	0.8434	288.063
429	752	94	0.8421	288.063
429	913	94	0.8295	288.063
429	949	94	0.8065	-288.064
429	1088	94	0.844	0.000
429	1110	94	0.7662	288.063
559	759	94	0.8611	0.000
759	1174	94	0.7576	0.000
714	752	94	0.9719	0.000
714	913	94	0.9599	0.000
714	949	94	0.7705	-576.127
714	1088	94	0.8533	-288.063
714	1110	94	0.8557	0.000
794	1174	94	0.7161	15.995
752	913	94	0.9528	-0.000
752	949	94	0.7733	-576.127
752	1088	94	0.8659	-288.063
752	1110	94	0.893	0.000
439	597	94	0.8091	-0.000
559	1174	94	0.7453	0.000
913	1088	94	0.8419	-288.063
949	1088	94	0.9083	288.065
1088	1110	94	0.8242	288.063
439	1110	94	0.7101	-2.016
559	913	94	0.7071	-290.079
913	949	94	0.755	-576.127
913	1110	94	0.8278	0.000
949	1110	94	0.7678	576.128
1211	1527	95	0.8	0.000
1330	1587	97	0.9685	0.000
1497	1587	97	0.9848	0.000
1587	1685	97	0.9676	-0.000
1587	1729	97	0.9624	15.995
1587	1755	97	0.9892	-0.000
1587	1819	97	0.9701	15.995
1587	1846	97	0.9679	-0.000
1587	1944	97	0.9645	15.995
1587	2061	97	0.9662	15.994
1587	2381	97	0.9616	-0.000
1330	1401	97	0.9625	15.995
1401	1483	97	0.9851	-0.000
1401	1729	97	0.9777	0.000
1401	1819	97	0.9701	0.000
1401	1944	97	0.9794	0.000
1401	2061	97	0.9767	-0.000
1330	2381	97	0.9689	0.000
1685	2381	97	0.971	0.000
1755	2381	97	0.9622	0.000
1846	2381	97	0.9727	-0.000
1483	1819	97	0.979	0.000
1497	1819	97	0.9728	15.995
1729	1819	97	0.9796	0.000
1755	1819	97	0.9746	15.995
1819	1944	97	0.985	0.000
1819	2061	97	0.9834	-0.000
1330	1755	97	0.9723	0.000
1497	1755	97	0.985	0.000
1685	1755	97	0.967	0.000
1729	1755	97	0.9643	-15.995
1755	1846	97	0.9725	0.000
1755	1944	97	0.9646	15.995
1755	2061	97	0.9664	15.995
614	1497	97	0.9703	162.053
1330	1497	97	0.9761	0.000
1497	1685	97	0.9767	0.000
1497	1729	97	0.9739	15.995
1497	1846	97	0.9771	0.000
1497	1944	97	0.9753	15.995
1497	2061	97	0.9742	15.995
1330	1483	97	0.9624	15.995
1483	1685	97	0.9623	-15.995
1483	1729	97	0.9819	0.000
1483	1846	97	0.9625	-15.995
1483	1944	97	0.9838	0.000
1483	2061	97	0.9849	0.000
1330	1846	97	0.9772	0.000
1685	1846	97	0.9773	0.000
1729	1846	97	0.9651	-15.995
1846	2061	97	0.9641	15.995
614	758	97	0.9779	0.000
614	1330	97	0.9664	162.053
1685	2061	97	0.9664	15.995
1729	2061	97	0.9814	-0.000
1944	2061	97	0.9874	-0.000
1729	1944	97	0.9869	0.000
1330	1685	97	0.972	0.000
1685	1944	97	0.9648	15.995
1970	2090	98	0.9349	-0.000
1970	2198	98	0.8849	-0.000
1970	2929	98	0.8842	18.010
2090	2929	98	0.8564	18.011
2198	2929	98	0.8098	18.011
2090	2198	98	0.85	0.000
1271	1493	99	0.8969	-0.000
1948	2105	103	0.836	0.000
2105	2498	103	0.8162	0.000
2105	2539	103	0.7741	0.000
1948	2498	103	0.919	0.000
1948	2539	103	0.7863	0.000
2498	2539	103	0.7778	0.000
2199	2296	105	0.8207	-0.986
2296	2323	105	0.8963	-2.016
1708	1781	105	0.8364	533.285
1708	1833	105	0.8014	0.000
1708	1914	105	0.9223	18.011
1708	2067	105	0.8322	18.011
1708	2199	105	0.8246	-11.999
1708	2226	105	0.9202	18.008
1708	2230	105	0.7103	197.089
1708	2231	105	0.7889	35.034
1708	2288	105	0.7861	-42.011
1993	2286	105	0.711	8.512
1995	2286	105	0.8498	17.517
2172	2286	105	0.8525	665.839
2249	2286	105	0.8874	695.850
2282	2286	105	0.8627	-81.027
2283	2286	105	0.7456	384.733
2286	2300	105	0.9372	-533.799
2286	2369	105	0.868	-503.788
2286	2463	105	0.7175	-517.803
1833	1914	105	0.8054	18.010
1914	2051	105	0.9194	-11.999
1914	2067	105	0.859	0.000
1914	2199	105	0.8324	-30.009
1914	2226	105	0.9451	-0.002
1914	2231	105	0.8532	17.023
1914	2288	105	0.7754	-60.021
1914	2300	105	0.9274	-2.017
1914	2441	105	0.7778	-16.031
1833	2300	105	0.8796	15.993
1995	2300	105	0.8626	-516.283
2051	2300	105	0.8877	9.982
2172	2300	105	0.885	132.040
2226	2300	105	0.9666	-2.015
2249	2300	105	0.9012	162.051
2282	2300	105	0.845	-614.826
2300	2369	105	0.8876	30.011
1995	2369	105	0.7827	-486.271
2172	2369	105	0.8695	162.051
2249	2369	105	0.8312	192.062
2282	2369	105	0.8167	-584.815
2369	2463	105	0.7597	-14.015
2249	2283	105	0.7304	311.117
2282	2283	105	0.7682	-465.760
2325	2723	105	0.727	164.069
2382	2723	105	0.7166	164.069
2325	2326	105	0.8252	-162.053
2326	2327	105	0.7516	-324.106
2326	2399	105	0.8608	-162.053
2323	2327	105	0.8205	17.027
2325	2327	105	0.8224	-486.159
2327	2399	105	0.8741	162.053
2325	2382	105	0.7746	0.000
2325	2399	105	0.8509	-324.106
1995	2172	105	0.8407	-648.322
1995	2249	105	0.8524	-678.333
1995	2282	105	0.7746	98.544
1833	2249	105	0.7199	-146.057
2051	2249	105	0.7328	-152.068
2172	2249	105	0.8767	-30.011
2249	2282	105	0.7797	776.877
2067	2230	105	0.7173	179.078
2226	2230	105	0.7596	179.080
2230	2231	105	0.72	-162.055
1833	1880	105	0.7538	0.000
1880	2051	105	0.8032	6.011
1880	2288	105	0.7251	-42.011
1880	2441	105	0.7266	1.979
2051	2441	105	0.7561	-4.032
2067	2441	105	0.7656	-16.031
1833	2288	105	0.9092	-42.011
2051	2288	105	0.768	-48.022
2226	2288	105	0.7964	-60.019
1833	2067	105	0.7526	18.010
2051	2067	105	0.8132	12.000
2067	2199	105	0.7333	-30.009
2067	2226	105	0.836	-0.003
2067	2231	105	0.7957	17.023
1781	1833	105	0.8025	-533.284
1781	2199	105	0.7198	-545.283
2199	2323	105	0.7756	-3.001
2323	2399	105	0.7269	179.080
2172	2282	105	0.7403	746.866
2199	2226	105	0.8441	30.007
2199	2231	105	0.7648	47.032
2226	2231	105	0.8347	17.026
1833	2226	105	0.8606	18.008
2051	2226	105	0.9261	11.997
1833	2051	105	0.8344	6.011
2436	2902	107	0.8638	-118.115
2902	2977	107	0.8889	0.000
2719	2977	107	0.8631	-64.068
2342	2436	107	0.8125	-1.979
764	985	109	0.9536	-0.000
1762	2054	111	0.9457	2.015
1884	2054	111	0.894	-16.032
2004	2054	111	0.9096	16.031
2054	2076	111	0.8357	15.997
2054	2169	111	0.8465	16.031
2054	2499	111	0.8416	16.032
1808	1942	111	0.9407	14.015
1942	2017	111	0.9413	-14.014
1942	2026	111	0.8973	-14.050
1942	2072	111	0.9115	-0.037
1143	1950	111	0.8278	12.976
1509	1950	111	0.8695	13.980
1950	2076	111	0.8252	2.984
1950	2169	111	0.8243	3.018
2076	2235	111	0.8498	-0.001
2216	2235	111	0.8932	1.003
640	1510	111	0.9326	-12.000
640	1724	111	0.9366	-11.999
1762	2004	111	0.9323	-14.016
1860	2004	111	0.9258	-16.031
1464	1582	111	0.838	0.001
1464	1762	111	0.8202	-16.031
1464	1860	111	0.8705	-14.015
1464	1884	111	0.8975	2.016
1464	2076	111	0.8301	1.981
1464	2169	111	0.8295	2.015
1464	2499	111	0.872	2.016
1860	2076	111	0.868	15.996
1884	2076	111	0.8815	-0.035
2026	2076	111	0.8334	0.000
2076	2169	111	0.9483	0.034
2076	2499	111	0.8926	0.035
1808	2026	111	0.866	-0.036
2017	2026	111	0.947	-0.036
2026	2072	111	0.8737	14.013
1143	1510	111	0.8575	-15.995
1508	1510	111	0.9036	-15.995
1509	1510	111	0.8415	-14.991
1510	1724	111	0.9706	0.001
1510	1798	111	0.96	-14.014
1510	2000	111	0.9298	-14.015
1143	1508	111	0.9111	-0.000
1143	1509	111	0.8743	-1.003
1143	1724	111	0.8606	-15.994
1582	2499	111	0.825	2.016
1803	2499	111	0.8564	2.016
1860	2499	111	0.8876	16.031
1884	2499	111	0.9198	-0.000
1885	2499	111	0.84	3.007
2169	2499	111	0.9042	0.001
1508	1798	111	0.8241	-30.009
1724	1798	111	0.9489	-14.015
1798	2000	111	0.9515	-0.001
1508	1724	111	0.8977	-15.994
1509	1724	111	0.8353	-14.991
1724	2000	111	0.9299	-14.016
1808	2017	111	0.9156	0.000
2017	2072	111	0.873	13.977
1860	2169	111	0.8847	16.030
1884	2169	111	0.8977	-0.001
1803	1885	111	0.8231	-0.991
1884	1885	111	0.8332	-3.007
1885	2216	111	0.8235	1.968
1808	2072	111	0.8713	13.978
1508	1509	111	0.9268	-1.003
1803	1884	111	0.8626	2.016
1582	1884	111	0.8491	2.016
1860	1884	111	0.9133	16.031
2793	2852	112	0.7433	30.011
2800	2852	112	0.7706	-0.000
2834	2852	112	0.7677	0.000
2852	3053	112	0.7712	15.995
2800	3053	112	0.7467	15.995
2834	3053	112	0.7506	15.995
2800	2834	112	0.8037	-0.000
1906	1907	114	0.7667	-18.010
1906	1908	114	0.8549	-200.105
1906	1909	114	0.7816	-235.142
1906	2214	114	0.7067	55.989
1853	2107	114	0.7432	-0.000
2107	2215	114	0.8084	0.000
1853	2214	114	0.7077	197.090
1853	1961	114	0.7138	17.027
1853	2215	114	0.7288	-0.000
1907	1908	114	0.7531	-182.095
1908	1909	114	0.8862	-35.037
1907	1909	114	0.7295	-217.132
2751	2989	115	0.7966	3.995
2772	2989	115	0.8289	15.994
2989	3495	115	0.8105	-54.083
2486	2772	115	0.7407	-24.035
2603	2772	115	0.7934	3.996
2751	2772	115	0.7592	-11.999
2772	3201	115	0.7639	-26.053
2772	3333	115	0.7633	-54.084
2751	3495	115	0.7972	-50.089
3333	3495	115	0.7518	15.994
3417	3495	115	0.751	13.979
3437	3495	115	0.8173	13.979
3495	3615	115	0.8148	-228.136
3495	3623	115	0.7543	-38.052
3495	3630	115	0.773	-64.068
3495	3643	115	0.7628	-40.068
3495	3676	115	0.815	-68.099
3417	3630	115	0.7449	-50.088
3437	3630	115	0.7426	-50.088
3623	3630	115	0.7338	-26.016
3630	3676	115	0.7723	-4.031
2486	2525	115	0.7167	-190.084
2486	2603	115	0.7272	-28.031
2486	2751	115	0.7501	-12.036
2486	3201	115	0.72	-50.088
3615	3643	115	0.7086	188.068
3623	3643	115	0.733	-2.016
3643	3676	115	0.7545	-28.031
3333	3437	115	0.8209	2.015
3357	3437	115	0.7324	2.015
3417	3437	115	0.716	0.000
3437	3571	115	0.7623	-66.083
3437	3615	115	0.7572	-214.157
3437	3623	115	0.7504	-24.073
3437	3650	115	0.7812	-52.104
3437	3676	115	0.7531	-54.120
3201	3358	115	0.7306	30.010
3358	3623	115	0.7358	-80.099
3333	3676	115	0.7715	-52.104
3357	3676	115	0.7119	-52.104
3417	3676	115	0.7636	-54.120
3571	3676	115	0.7276	11.964
3615	3676	115	0.7648	160.037
3623	3676	115	0.7532	-30.047
3201	3623	115	0.7549	-50.088
3417	3623	115	0.7125	-24.073
3615	3623	115	0.7339	190.084
3333	3615	115	0.7552	-212.142
3417	3615	115	0.7171	-214.157
3581	3615	115	0.8139	-28.031
3615	3650	115	0.7651	162.053
3581	3687	115	0.7541	-6.047
2751	3201	115	0.7671	-38.052
3333	3417	115	0.7152	2.015
3333	3650	115	0.7858	-50.089
3571	3650	115	0.7463	13.979
2603	3201	115	0.7532	-22.057
3201	3333	115	0.7885	-28.031
3201	3357	115	0.7138	-28.031
2603	3333	115	0.7765	-50.088
3333	3571	115	0.7724	-64.068
3357	3571	115	0.7332	-64.068
1813	1814	120	0.9012	-17.026
1227	1255	120	0.8507	-162.053
1255	1813	120	0.8371	42.047
1813	2162	120	0.8458	-2.016
1253	1346	120	0.8267	17.027
1255	1346	120	0.8736	0.000
1345	1346	120	0.8564	-162.053
1346	1347	120	0.9006	-45.058
1346	1477	120	0.8643	162.053
1255	1345	120	0.8276	162.053
1255	1347	120	0.8276	-45.058
1255	1458	120	0.8518	0.000
1255	1477	120	0.8246	162.053
1345	1458	120	0.8576	-162.053
1345	1477	120	0.9375	0.000
1458	1477	120	0.8314	162.053
1206	1253	120	0.8846	-0.001
1504	1506	122	0.8525	-28.031
2269	2340	123	0.9286	-0.034
2270	2340	123	0.8481	0.968
2340	2341	123	0.9038	-1.004
2340	2494	123	0.8811	0.035
2269	2270	123	0.8628	-1.003
2269	2341	123	0.8018	-1.038
2269	2494	123	0.7689	0.000
2270	2341	123	0.8802	-0.035
2341	2494	123	0.8645	1.038
2270	2494	123	0.7509	1.003
2301	2769	124	0.975	-56.063
2308	2769	124	0.9172	-55.059
2628	2769	124	0.9838	-28.031
2301	2628	124	0.9809	-28.031
2308	2628	124	0.925	-27.028
2301	2308	124	0.9394	-1.003
249	1282	125	0.8144	-42.010
249	310	125	0.8087	0.052
299	310	125	0.9624	0.052
249	299	125	0.815	0.000
790	816	126	0.8494	-17.063
790	1032	126	0.8634	55.990
