cluster index	parent mass	RTMean
1731	191.1427837957484	3.2440052
1732	355.1726996225405	3.250062
1733	414.1533326369923	3.2500622
1734	409.18339160920976	3.2524288
1735	891.1583450912433	3.252962
1736	309.0964466329026	3.2545125
1737	312.12291714687734	3.257024
1738	234.1336624145243	3.257062
1739	320.13403171857163	3.2596931
1740	348.16526898145946	3.2596931
1741	312.1594175164309	3.2598698
1742	325.090499155616	3.2616413
1743	369.11794470024216	3.263917
1744	471.0898960439491	3.264343
1745	368.1125339793286	3.2649143
1746	358.1132892783505	3.2676482
1747	779.1795236068433	3.2676482
1748	457.0738946926173	3.271852
1749	311.0762014956657	3.2727945
1750	314.17505853337343	3.2732005
1751	342.1698567297775	3.2744262
1752	333.05819559689263	3.2754583
1753	328.1026648098551	3.2755227
1754	608.3852783141806	3.2778318
1755	303.04978551006	3.2787435
1756	435.09232763292016	3.2787435
1757	747.1763928333918	3.2797735
1758	340.15376431584593	3.2803063
1759	401.1571002424443	3.281569
1760	755.1667740517024	3.282332
1761	777.1481390963827	3.282332
1762	372.1801817199383	3.2833278
1763	245.1284837127167	3.2836258
1764	207.1016124648412	3.2872689
1765	177.05459063572698	3.2914784
1766	317.0647696054652	3.29167
1767	625.1742152336533	3.29167
1768	429.173359374414	3.2923827
1769	322.14970109697146	3.293073
1770	753.1509625335809	3.2943819
1771	457.2407043869289	3.2945037
1772	219.1743482462729	3.2964811
1773	515.2101537582004	3.2964811
1774	153.09105585407556	3.2975605
1775	311.12549942777105	3.2977326
1776	341.16203425848926	3.2977326
1777	343.17219117154855	3.2977326
1778	647.157074999284	3.2977326
1779	533.199447781757	3.302785
1780	528.2441532277696	3.3037777
1781	534.2903907106812	3.305582
1782	350.21733380838134	3.3056479
1783	449.1777156060334	3.3082147
1784	175.14756209641203	3.30882
1785	709.273560731701	3.30882
1786	536.7684074556853	3.3101363
1787	147.04404659685696	3.3168051
1788	309.0967761238862	3.3168051
1789	459.1263545988097	3.3168051
1790	346.1649857348239	3.3182652
1791	348.2744693479359	3.3185954
1792	499.1447879639025	3.3186417
1793	436.2178646365299	3.3238966
1794	441.1733049916129	3.3238966
1795	387.2014915688332	3.3261776
1796	190.0857062649713	3.326997
1797	390.0938071921482	3.326997
1798	400.1378445386845	3.326997
1799	485.06913621150994	3.3293903
1800	237.18488246601737	3.329492
1801	463.0874413348854	3.3309069
1802	354.3115126241228	3.3324924
1803	356.1493187146405	3.3333073
1804	178.08529886241038	3.338122
1805	813.2084155696953	3.3382127
1806	835.1898710670096	3.3382127
1807	522.291103964392	3.3398135
1808	354.13351706732965	3.3418682
1809	409.1833046972711	3.3437624
1810	125.09626062732188	3.34409
1811	129.0547929128724	3.34409
1812	149.0961825159005	3.34409
1813	347.170185752414	3.34409
1814	364.1964684644422	3.34409
1815	369.1519577896195	3.34409
1816	385.1258679942953	3.34409
1817	441.10795347584616	3.34409
1818	715.314645429636	3.34409
1819	287.0547902730068	3.3441868
1820	449.1078630829605	3.3458884
1821	471.0897674489711	3.3464
1822	373.1837108916198	3.3496337
1823	468.2080711585237	3.3514225
1824	193.15835409105048	3.3526645
1825	219.10155929100915	3.3539543
1826	392.22776046361327	3.3562608
1827	491.1182428499629	3.3563442
1828	653.1720086191451	3.3563442
1829	675.1528795638035	3.3563442
1830	369.1179647902552	3.3596036
1831	594.4003190968292	3.360419
1832	411.1990963718856	3.3630211
1833	534.2909830628664	3.3649693
1834	536.7685564044158	3.3649693
1835	372.1806172889176	3.36523
1836	315.07056237363065	3.3663478
1837	601.1182565228421	3.3663478
1838	538.243904971447	3.3675036
1839	510.2907830222672	3.3696742
1840	335.22260214808625	3.3706865
1841	322.2012396968041	3.3727448
1842	340.19667324193915	3.3728945
1843	345.15199753440425	3.3728945
1844	285.16958297755025	3.3741567
1845	447.0922618914876	3.3749766
1846	303.0497085955903	3.3758519
1847	487.2148735169688	3.383321
1848	375.23765766543727	3.3843114
1849	248.20006465564103	3.3862903
1850	482.25959008344887	3.3895168
1851	213.1848097706645	3.3933504
1852	405.1293143592073	3.3935266
1853	448.2178396929159	3.3936086
1854	177.1637576940643	3.395803
1855	195.1743274503352	3.395803
1856	397.2196920052163	3.395803
1857	656.1364982033394	3.3961425
1858	153.12736774270772	3.3966284
1859	388.16021781719576	3.3966284
1860	370.16470239433903	3.399989
1861	393.1883658802056	3.4002447
1862	416.2643171657938	3.4004936
1863	382.1274491437764	3.40195
1864	371.20650198741953	3.403903
1865	317.06536594902747	3.4077318
1866	326.138237334177	3.4077318
1867	371.1301814737042	3.4077318
1868	479.11740113263977	3.4077318
1869	615.1320977955365	3.411813
1870	358.2013108131414	3.4130394
1871	401.1441182837495	3.4174283
1872	457.240718145866	3.418654
1873	197.1172806931733	3.4211602
1874	443.2251167763563	3.425054
1875	615.0977735884163	3.426266
1876	543.1839343390303	3.426751
1877	355.1723748732932	3.4286618
1878	442.1497514753435	3.4326475
1879	464.131541049241	3.4326475
1880	534.2908567252988	3.4340415
1881	352.23289892081846	3.4393845
1882	357.18832257245083	3.4393845
1883	441.1730672758218	3.441595
1884	354.13323671880727	3.4443257
1885	357.14020541038764	3.444722
1886	352.1177632829172	3.4460585
1887	441.0792179647118	3.447013
1888	436.21792869703177	3.4476914
1889	547.2150563515523	3.4498332
1890	446.1419191048577	3.4507313
1891	455.2253582704166	3.451422
1892	371.2062084337276	3.452611
1893	383.132706817125	3.453409
1894	465.10254669652727	3.4541752
1895	368.1461721142337	3.4561086
1896	433.1129598095576	3.4574594
1897	163.0389350077047	3.4575126
1898	598.2484352835887	3.4578133
1899	603.2027870892572	3.4578133
1900	416.2642709554482	3.4612546
1901	167.14309347462284	3.4617655
1902	219.1743768923221	3.4617655
1903	452.2856543085361	3.4617655
1904	237.1848598365882	3.46229
1905	538.2283579912606	3.462478
1906	307.11750480712766	3.4628146
1907	325.1279894047634	3.4628146
1908	507.2226920042363	3.4628146
1909	542.2598385214593	3.4628146
1910	570.2908154940741	3.4628146
1911	428.1705685384524	3.4639182
1912	444.165129718236	3.4639182
1913	326.1381537355768	3.463971
1914	525.2858561521089	3.464233
1915	195.10134286202984	3.464951
1916	419.0973134162445	3.4665694
1917	137.09616686291443	3.469839
1918	480.31680521594745	3.4708464
1919	191.14292350776515	3.4710205
1920	133.10122381037257	3.4716065
1921	340.15442473532414	3.477909
1922	271.0581704941626	3.4785006
1923	401.1437645512982	3.4785006
1924	447.0920331129822	3.4785006
1925	512.321656151386	3.4789639
1926	393.18814252408777	3.4800375
1927	342.1694906065876	3.4802494
1928	517.1342135411085	3.4823897
1929	220.16942937305012	3.485219
1930	338.13857790119124	3.4893897
1931	226.15496653972733	3.4937048
1932	503.21270499074654	3.4946036
1933	540.2441353242805	3.4971776
1934	457.1964935647875	3.4986997
1935	147.0440319471769	3.4994745
1936	457.2406633461098	3.4994476
1937	343.12569676422777	3.5005774
1938	372.1799071588144	3.501556
1939	535.1084926794327	3.506923
1940	233.11710734378173	3.5073361
1941	341.15754274355544	3.5095227
1942	340.11895998121	3.5099068
1943	453.1731394150456	3.5116324
1944	287.05483573290286	3.516194
1945	459.1626518974815	3.518408
1946	556.20266191055	3.518408
1947	561.1581547685357	3.518408
1948	209.08090069223545	3.5189028
1949	153.12744132687482	3.5204823
1950	357.15264496844446	3.5218852
1951	520.2751538302201	3.5218852
1952	388.16031013118055	3.5248675
1953	498.2184225445488	3.5252917
1954	448.2177302141393	3.5260768
1955	411.1990973282453	3.5267537
1956	389.1346549027727	3.5269327
1957	526.3381975785974	3.5273345
1958	244.1543085241265	3.5279381
1959	251.12749864571904	3.5279381
1960	269.138205863805	3.5279381
1961	431.1908748723478	3.5279381
1962	455.2256559300251	3.5321732
1963	371.2064398406638	3.5371351
1964	350.21754020159955	3.538963
1965	378.2487382429509	3.538963
1966	326.13870547910454	3.5452497
1967	525.2304106445698	3.5452497
1968	289.1645304068793	3.545906
1969	306.1911032246208	3.545906
1970	299.14877589271526	3.5466335
1971	321.13087487893995	3.5466335
1972	482.3114689914962	3.5473092
1973	739.1718987098114	3.5473092
1974	761.153083808714	3.5473092
1975	135.0805854529751	3.5477312
1976	165.07585917140997	3.5477312
1977	344.2068827346226	3.5477312
1978	316.1756323033726	3.550155
1979	619.2727677966302	3.550155
1980	419.0973917492084	3.5525005
1981	779.1793569854375	3.5542462
1982	355.1727773105901	3.5549297
1983	413.21474437924826	3.5555022
1984	280.1391123391802	3.5562143
1985	171.13802800219352	3.5574439
1986	333.19087095001777	3.5574439
1987	371.1469227480573	3.5574439
1988	207.1379820011854	3.5590825
1989	404.228050690497	3.5590825
1990	485.19960973339977	3.5591106
1991	295.10241366762267	3.559174
1992	416.3520957898163	3.559174
1993	526.2938710227744	3.559174
1994	528.7712987885973	3.559174
1995	535.2988007346424	3.559174
1996	578.4053943543714	3.559174
1997	441.0793605804676	3.5600524
1998	409.1833344198829	3.5609279
1999	430.2070689477068	3.5630312
2000	400.1388399472618	3.565112
2001	205.12234429660893	3.565986
2002	137.09622983685992	3.566376
2003	259.1113437053457	3.566376
2004	386.1961414335376	3.5701706
2005	524.2493942955031	3.5706651
2006	477.2118783750109	3.5710099
2007	163.0389628264482	3.5721827
2008	331.1538643637932	3.5721827
2009	310.2012528837406	3.5744183
2010	436.21792147762505	3.5768645
2011	428.1704991325247	3.578786
2012	342.1694991890056	3.5845916
2013	133.10134915519734	3.5869117
2014	416.26439410169576	3.5879302
2015	309.09708725772896	3.591208
2016	390.2488845750174	3.5915365
2017	354.13340538846165	3.592643
2018	797.2139256685657	3.5926025
2019	819.1949103472614	3.5926025
2020	191.14303508931928	3.5931106
2021	339.1076588194487	3.5954502
2022	809.1901866275972	3.5954502
2023	153.12747451125293	3.5959175
2024	393.1884293957863	3.5965068
2025	190.08533157827765	3.597041
2026	354.1691265632072	3.5978658
2027	135.11696005752492	3.598697
2028	431.16789036180097	3.603435
2029	327.159173065925	3.6039908
2030	526.2650212508444	3.6039908
2031	531.2201939246202	3.6039908
2032	285.1702841012415	3.6045008
2033	348.2388627154484	3.6045008
2034	325.1624924258437	3.605185
2035	366.1760376437033	3.6075442
2036	395.2041798135217	3.6091788
2037	147.04411683304275	3.611419
2038	371.1312581662408	3.6114948
2039	270.0971876771795	3.6120148
2040	360.19823138766424	3.612564
2041	373.2221727557738	3.6133046
2042	310.1187863687965	3.6153884
2043	325.1441690870465	3.6153884
2044	359.19485500704195	3.6153884
2045	193.158794336175	3.6165714
2046	623.1608651422656	3.6167464
2047	418.2799901692944	3.6173196
2048	356.1413630718908	3.6182125
2049	175.14841728856325	3.6192646
2050	455.1898493471504	3.6193588
2051	531.2856244898663	3.6203027
2052	220.1693230192072	3.6216302
2053	322.10700452160006	3.6216302
2054	370.1653654316361	3.6226401
2055	439.23045095466495	3.6233704
2056	341.1607861201112	3.62358
2057	357.1893515391296	3.62358
2058	147.04410081379586	3.6238441
2059	457.2409401671552	3.6258616
2060	295.09799925343793	3.6271017
2061	287.055124499425	3.6272364
2062	294.122965690148	3.6291828
2063	369.1548353146965	3.629933
2064	353.16295998873863	3.631036
2065	711.3668337358054	3.6350431
2066	219.17434456673143	3.6358662
2067	525.28582775925	3.6373067
2068	355.17272926429075	3.638383
2069	192.10159003595444	3.6399634
2070	324.1224180067142	3.6399634
2071	325.1277449289681	3.6399634
2072	340.15590087639265	3.6401534
2073	496.2753100348963	3.6404161
2074	501.2306228100402	3.6404161
2075	388.233158599093	3.6434226
2076	354.1686606079994	3.6446636
2077	534.2184857682963	3.6447217
2078	163.0389496599919	3.6502886
2079	325.0916889749234	3.6502886
2080	478.26482822695954	3.6502886
2081	480.1502777785919	3.6502886
2082	485.1055490833663	3.6502886
2083	333.0604892590969	3.6503642
2084	368.14921257652577	3.6533241
2085	433.11341819161805	3.6548913
2086	356.186000174451	3.6549833
2087	326.19703918382305	3.6554272
2088	300.1592619160529	3.6567822
2089	410.143705387629	3.6567822
2090	299.14921996097223	3.6568575
2091	321.1312794524149	3.6568575
2092	338.1400137882303	3.657836
2093	413.21466287392496	3.6580496
2094	135.08057166887644	3.6582878
2095	165.07583803842238	3.6582878
2096	455.09466424899296	3.6590226
2097	476.251970126483	3.6613789
2098	532.2935410788048	3.6658356
2099	432.1652692300176	3.6666083
2100	275.091384153664	3.6672513
2101	326.17686961783335	3.6689079
2102	436.2179416247718	3.6689909
2103	221.0808573037256	3.6718016
2104	401.2874266434745	3.6719933
2105	209.08088578940527	3.6797514
2106	314.1753916750983	3.6829672
2107	448.21815024660975	3.6848917
2108	213.1121447507767	3.687307
2109	572.2705721671044	3.687307
2110	577.2258335495011	3.687307
2111	600.3015572767752	3.687307
2112	220.09611366617543	3.6880207
2113	414.15479958282896	3.6880207
2114	436.13610805909184	3.6880207
2115	827.3014413632296	3.6880207
2116	627.2416450924973	3.694104
2117	281.138205998946	3.6942093
2118	457.1705526126841	3.6942093
2119	492.20773539585656	3.6942093
2120	332.1858005507938	3.6968877
2121	428.2494139945704	3.7002988
2122	433.2044937311564	3.7002988
2123	456.2802423912996	3.7002988
2124	405.11563820062105	3.7008824
2125	429.1519379971528	3.7022412
2126	483.2200515395063	3.7022412
2127	622.8172085314138	3.7024965
2128	177.05494037853362	3.7051234
2129	410.1456561734804	3.7135525
2130	309.0967315807057	3.714667
2131	177.16383369269636	3.7147493
2132	461.2382038146342	3.7147493
2133	457.2070457048856	3.7190006
2134	390.2487335691917	3.719768
2135	440.2495293472167	3.721517
2136	445.2046070320034	3.721517
2137	397.2201440413004	3.7215574
2138	449.1078268496315	3.721778
2139	325.1623282453838	3.722056
2140	371.2059212379672	3.7255857
2141	175.1482013702415	3.7271626
2142	193.158794084638	3.7271626
2143	395.2042184996232	3.7304935
2144	418.2800187694396	3.7317126
2145	535.2151766745492	3.7335675
2146	373.2222702798623	3.736617
2147	191.14316721886289	3.739404
2148	147.04429399241752	3.7399008
2149	738.3520830182904	3.7402644
2150	436.2180080089951	3.7415824
2151	195.06576126868129	3.7420032
2152	393.18830593749726	3.7436209
2153	441.1732742639047	3.7444384
2154	324.1079139026401	3.7444718
2155	479.1889559969312	3.7449152
2156	431.1678688081573	3.7461886
2157	368.3270192542114	3.7474518
2158	370.2012726349644	3.7516208
2159	473.2663977257132	3.7516565
2160	439.2302436581483	3.7535381
2161	127.11198750851597	3.7551892
2162	349.1859415673436	3.7551892
2163	371.16780445981385	3.7551892
2164	387.1417212231164	3.7551892
2165	394.2437418542552	3.7551892
2166	221.08031911746025	3.7566528
2167	383.1341530145813	3.7566528
2168	163.03897738476329	3.7569673
2169	354.134257502634	3.7597203
2170	607.2362470099642	3.7624435
2171	439.1966230028363	3.7654634
2172	592.314332843101	3.769066
2173	682.8377657974022	3.769066
2174	594.1969966172428	3.7704709
2175	320.09228028153143	3.7759473
2176	464.3218971549399	3.785189
2177	221.1900589859941	3.7870836
2178	436.2908716753163	3.7870836
2179	441.24604375823947	3.78748
2180	519.1863913690386	3.7878332
2181	203.17956965298737	3.788494
2182	135.116973937257	3.7908726
2183	143.10678829418197	3.7908726
2184	239.2005842946854	3.7908726
2185	155.04683858118176	3.7914107
2186	321.0956792078087	3.7969205
2187	439.2303274717863	3.7986903
2188	577.2256859866618	3.8029146
2189	213.1121964268698	3.8031578
2190	572.2704449885481	3.8031578
2191	314.13833623386745	3.805216
2192	340.1189599827181	3.8056064
2193	540.1716666969174	3.8082068
2194	457.2067279755154	3.8113496
2195	218.2115962250166	3.8129015
2196	321.1308981962228	3.815172
2197	382.1278701591231	3.815456
2198	299.14890558423093	3.8178427
2199	540.2905058805924	3.8200762
2200	342.17024133759594	3.8228126
2201	174.18534535362673	3.824579
2202	177.0547165021632	3.8287585
2203	284.1280634252603	3.8287807
2204	245.08085453368392	3.8308551
2205	429.1158324128329	3.8308551
2206	392.1914961761613	3.8350618
2207	208.1444700210299	3.8363
2208	193.04963238443017	3.8380084
2209	411.19901372561696	3.8379893
2210	507.1135790588455	3.8434427
2211	422.2354831324191	3.8442843
2212	326.1389673179654	3.8459995
2213	343.17357538874694	3.8459995
2214	251.12806085840893	3.8487046
2215	448.2180747862489	3.8487046
2216	355.172635457146	3.8504176
2217	525.1582287962514	3.8514662
2218	520.2027378853095	3.8584323
2219	372.1804813086233	3.8592665
2220	368.1126713954525	3.86207
2221	147.04408076719372	3.862866
2222	295.1027154826249	3.86758
2223	414.3371726134533	3.86758
2224	457.1561123035894	3.86758
2225	458.15962639452266	3.86758
2226	525.2870968024849	3.86758
2227	527.7635748446088	3.86758
2228	576.3905767156573	3.86758
2229	1032.538902070096	3.86758
2230	435.74692298412543	3.8719614
2231	516.774286366028	3.8719614
2232	459.2228062985672	3.873762
2233	481.2046866331794	3.8790157
2234	361.1645620826051	3.880169
2235	354.1693484142372	3.8802452
2236	491.11863713223215	3.8815022
2237	513.100633859376	3.8815022
2238	165.0546697438064	3.8835657
2239	309.09676849867844	3.8835657
2240	473.1444710421279	3.8835657
2241	490.17066232627815	3.8835657
2242	495.1262801514087	3.8835657
2243	492.2085774596055	3.8856852
2244	539.3016111854047	3.8879256
2245	547.3453960979027	3.8907914
2246	341.1580197490243	3.8935635
2247	340.15458385031883	3.893757
2248	397.1479226914389	3.8954973
2249	607.3197458144563	3.8978755
2250	464.24917195856256	3.9051373
2251	499.2154720844728	3.9069066
2252	414.15458443855664	3.908197
2253	455.2256573757931	3.9111333
2254	462.1396140336817	3.9129593
2255	441.1732767539443	3.914096
2256	337.1762446357252	3.9150903
2257	436.217794277718	3.9160225
2258	338.1963875094691	3.9235377
2259	147.0441067080549	3.9266384
2260	163.0389317618537	3.9266384
2261	445.1130935589418	3.9266384
2262	545.329841270533	3.9266384
2263	449.0860928857615	3.9268029
2264	867.3950694335139	3.929371
2265	211.13291459755692	3.931942
2266	332.09205716009365	3.935511
2267	189.0777351115324	3.9403467
2268	312.1964860882497	3.9403467
2269	352.11839959680185	3.9403467
2270	353.1211902358459	3.9403467
2271	311.23715555855176	3.9430897
2272	332.1858978042175	3.9430897
2273	253.10700275977769	3.9450161
2274	415.159966461708	3.9450161
2275	145.04962582266498	3.9462647
2276	163.06018021327992	3.9462647
2277	241.07107280022063	3.9462647
2278	259.0817324066965	3.9462647
2279	295.1028219741156	3.9462647
2280	312.1294162564567	3.9462647
2281	416.35303839068393	3.9462647
2282	436.7550399364079	3.9462647
2283	451.7611978857321	3.9462647
2284	457.15610448946273	3.9462647
2285	474.1837325659781	3.9462647
2286	517.7823481603419	3.9462647
2287	528.7715356329838	3.9462647
2288	555.2965024675614	3.9462647
2289	578.4063818769766	3.9462647
2290	619.2088482726776	3.9462647
2291	1034.5549980663573	3.9462647
2292	1035.0562130923286	3.9462647
2293	321.07600322365886	3.9465861
2294	326.17558631955944	3.9490764
2295	368.1493421895767	3.9490764
2296	540.7832679133917	3.9498177
2297	698.411370945471	3.9530525
2298	476.249278479129	3.954675
2299	314.1392026685401	3.9560196
2300	526.2943679622258	3.9569886
2301	234.20653011820696	3.9598212
2302	524.2492559423207	3.9617765
2303	529.2046177460735	3.9617765
2304	181.12230300898267	3.962449
2305	594.3123044060621	3.962449
2306	599.2676348064177	3.962449
2307	459.2230597281652	3.9642727
2308	235.20980600232363	3.966095
2309	325.1130994924223	3.9690483
2310	421.2742046520467	3.9745147
2311	439.28474929931417	3.9745147
2312	659.3407157624954	3.9745147
2313	316.15495537119574	3.9782066
2314	454.1856787972288	3.9782066
2315	434.2751416858948	3.97828
2316	556.2755409596064	3.978269
2317	561.2307530836307	3.978269
2318	149.13256167573977	3.978976
2319	462.3060876729864	3.978976
2320	457.2950026337787	3.9790626
2321	439.2304597954397	3.979418
2322	356.1494720245228	3.9898114
2323	541.7911268578713	3.9918318
2324	544.2685340743233	3.9918318
2325	579.3893057196933	3.9918318
2326	741.4420802269136	3.9918318
2327	1065.548229158098	3.9918318
2328	1100.584989035026	3.9918318
2329	1105.540039320109	3.9918318
2330	540.2444853866839	3.9932542
2331	522.291074932488	3.9948556
2332	527.2466188523903	3.9986463
2333	487.2150920213688	4.0021095
2334	547.3452048601266	4.003596
2335	163.0389817096447	4.008988
2336	496.2753531482008	4.00929
2337	612.3227422618404	4.00929
2338	355.17268608514473	4.0112553
2339	368.19154425104057	4.015199
2340	352.15278766171167	4.016248
2341	353.15651884761087	4.016248
2342	380.1490361284714	4.016248
2343	441.2462381157298	4.017166
2344	203.17955424609173	4.0191364
2345	239.20054840392103	4.0191364
2346	323.1828737804243	4.0194774
2347	133.10134776805228	4.0202136
2348	135.1169690035853	4.0202136
2349	383.2429796152933	4.0202136
2350	401.2535126488529	4.0202136
2351	419.263956975767	4.0202136
2352	161.13254955727774	4.0215397
2353	143.10676823802046	4.023279
2354	348.16537561318086	4.0246167
2355	540.3096028182462	4.0266266
2356	503.1559176627704	4.0334263
2357	464.32187452236826	4.03641
2358	221.19005297188147	4.0375476
2359	149.1325734511113	4.0402775
2360	366.1324695158594	4.040968
2361	336.12281320485783	4.043469
2362	462.3061733110692	4.0466037
2363	167.14308649966125	4.046896
2364	478.19209187126216	4.048721
2365	391.1363093917255	4.0510383
2366	309.0967813124587	4.0512085
2367	340.21234944840137	4.0520287
2368	439.2304833241628	4.052244
2369	511.2888032448554	4.0537515
2370	513.7663058141188	4.0537515
2371	526.264813977964	4.059258
2372	531.2201855812798	4.059258
2373	595.1449101813392	4.061493
2374	545.3297358799048	4.065922
2375	1047.537316197971	4.0661983
2376	617.1265680559709	4.0664735
2377	147.04402747923064	4.0673976
2378	344.1493252605849	4.068764
2379	557.2357193160251	4.071808
2380	211.13304668788024	4.0764985
2381	303.0498336977098	4.079375
2382	579.3891716698478	4.085725
2383	368.11258663088927	4.0863957
2384	968.4523916119684	4.087796
2385	973.4073974716732	4.087796
2386	219.1743810716937	4.0882297
2387	441.24606377795743	4.089109
2388	436.2907952989134	4.089552
2389	309.2226887211564	4.089753
2390	327.2333598235042	4.089753
2391	647.3797174116378	4.089753
2392	133.1013151409152	4.1051097
2393	193.15878450752305	4.1051097
2394	309.0968077376801	4.1051097
2395	559.2515416470009	4.1051097
2396	247.1328832890264	4.1092114
2397	433.1130930868881	4.1100326
2398	430.207427933198	4.112102
2399	903.4948319385768	4.11465
2400	943.4873414838304	4.11465
2401	547.3089729451343	4.1147714
2402	287.12531762604635	4.1158295
2403	310.2011791265966	4.1158295
2404	230.1899888542969	4.122956
2405	420.1802009081629	4.122956
2406	389.1594676398327	4.131328
2407	609.2307021475319	4.1329994
2408	359.148952525926	4.135581
2409	241.2036441633999	4.1401186
2410	312.19535378143644	4.1409826
2411	464.32190566436657	4.142273
2412	197.0808856682716	4.142733
2413	540.2076203515828	4.143446
2414	430.1709908966493	4.145874
2415	466.26491713397655	4.1478744
2416	545.1632157998532	4.1479964
2417	177.05467225008235	4.1524396
2418	549.2309798738357	4.1524396
2419	501.1391755610375	4.1621604
2420	212.1645404712332	4.165987
2421	292.22707254783006	4.165987
2422	373.3061534997858	4.165987
2423	350.23028335655886	4.1673946
2424	368.1125631762033	4.1680284
2425	439.2304730168883	4.17499
2426	510.160924155409	4.1795793
2427	393.1883661227715	4.181947
2428	595.1447778863965	4.183531
2429	617.1264926838647	4.183531
2430	441.2460818445743	4.1838703
2431	611.2462776631477	4.186854
2432	424.2121160964907	4.187035
2433	545.3297429130209	4.1911297
2434	491.1185012643696	4.1919837
2435	221.190017760892	4.192711
2436	382.128179359676	4.193251
2437	547.308982894804	4.193579
2438	342.263952100247	4.194485
2439	203.1795160571236	4.1946635
2440	397.1493538364165	4.195629
2441	533.3014586450698	4.205513
2442	487.2539672351377	4.216213
2443	522.2912513513636	4.216213
2444	527.2466671998861	4.216213
2445	466.2650868381699	4.218319
2446	383.1676355303039	4.2227006
2447	552.2804774575928	4.2274694
2448	557.2359001513054	4.2274694
2449	647.3803126271538	4.2360396
2450	626.3383553782667	4.242424
2451	471.2206918500563	4.2489686
2452	389.1594764550104	4.2519994
2453	374.19874585329353	4.2526646
2454	359.14893348187564	4.2539864
2455	540.2885758418109	4.2552147
2456	609.2306631790248	4.2562613
2457	309.2234727992776	4.261829
2458	327.2339595232778	4.261829
2459	391.304852903417	4.261829
2460	409.3130177406156	4.261829
2461	642.4255001269971	4.261829
2462	423.1993880641287	4.263713
2463	518.2964330061093	4.2764564
2464	753.4054734795177	4.283936
2465	480.28050645207406	4.2864633
2466	485.2358158324946	4.2864633
2467	372.16547692975473	4.287571
2468	377.1207897748492	4.287571
2469	133.10131624230388	4.2907815
2470	191.14314230696	4.2992554
2471	200.16454273759604	4.3027925
2472	315.2682633251817	4.304396
2473	333.2787500490549	4.304396
2474	490.1923994300693	4.3082604
2475	222.14646019715445	4.3118925
2476	562.2442149279713	4.3131275
2477	394.2072620294168	4.324296
2478	504.2804464092933	4.32885
2479	535.3256401979766	4.3339515
2480	466.2650154851339	4.3404827
2481	554.2963752304353	4.341025
2482	559.2516298081234	4.341025
2483	249.1099434576816	4.3438725
2484	272.18580955523555	4.3438725
2485	664.3543188828057	4.346512
2486	669.3097142346664	4.346512
2487	420.1796998376678	4.3503666
2488	423.18698525488577	4.3503666
2489	786.3295676260241	4.3503666
2490	395.2041750518699	4.3510075
2491	471.2201909319267	4.35221
2492	475.3058650148437	4.363507
2493	719.3615770661122	4.363507
2494	352.1181449781259	4.3678045
2495	468.15024542767713	4.3783154
2496	666.4212907151733	4.378379
2497	362.10224265293306	4.3892207
2498	209.0808726215066	4.3932557
2499	354.1334216252262	4.4006205
2500	724.3750906600641	4.403683
2501	228.1744108435344	4.404685
2502	667.2361132674409	4.410392
2503	326.1385229229106	4.4133034
2504	356.18531180548337	4.4133034
2505	368.11264261233976	4.4133034
2506	436.2109077831817	4.4133034
2507	728.3851634875098	4.4148045
2508	466.2649117046216	4.4174376
2509	471.2199444907319	4.419564
2510	786.3326652743702	4.4329286
2511	327.28942579664806	4.4402447
2512	363.31057381617353	4.4402447
2513	385.2925426159257	4.4402447
2514	213.1679274355834	4.4481473
2515	312.25327048004084	4.4481473
2516	455.2617305593756	4.450551
2517	417.15446611368014	4.459979
2518	294.24287287340934	4.462859
2519	637.2257065460894	4.4646997
2520	375.3217961103538	4.467651
2521	352.2459648313059	4.468454
2522	212.16452509253733	4.4742994
2523	172.13322693623456	4.476614
2524	689.3872158848035	4.4775467
2525	859.3933869006843	4.4920373
2526	854.4380848040871	4.4920764
2527	550.3223540458652	4.4968762
2528	555.277786306693	4.4968762
2529	528.2654819539126	4.5006156
2530	557.2358842684102	4.507928
2531	418.2071980510362	4.5081563
2532	228.17467615199823	4.514001
2533	607.2152227469373	4.519952
2534	387.1438732866147	4.5200043
2535	234.14642578801823	4.527437
2536	423.2353248020555	4.5274906
2537	397.2197127850467	4.5298076
2538	519.2203523715939	4.5337067
2539	209.08087133702296	4.53815
2540	652.274737212659	4.539338
2541	863.3095330728845	4.5632925
2542	287.0550309348847	4.566415
2543	262.2164908996237	4.566419
2544	436.1755113424565	4.573844
2545	637.2256766495219	4.586143
2546	420.22290199934974	4.5968857
2547	417.1544532753691	4.603774
2548	565.2070296152535	4.608861
2549	833.2990708081803	4.6105156
2550	275.2005647077372	4.6247096
2551	637.1555657240773	4.6248403
2552	659.1371039140121	4.6248403
2553	322.1860408393964	4.633218
2554	277.1282103447543	4.6335793
2555	437.2147001109848	4.6407714
2556	209.08089572617752	4.644914
2557	607.2152097569586	4.6448884
2558	387.14389442195625	4.6494384
2559	875.3880876762639	4.659598
2560	543.3141529474	4.6602044
2561	870.4327618771218	4.6618385
2562	531.3505637081959	4.665082
2563	425.3053057777445	4.673159
2564	443.31588741883513	4.673159
2565	952.4578844129652	4.673159
2566	957.412578911105	4.673159
2567	317.0658601521448	4.673914
2568	643.276763426163	4.6791515
2569	668.4370292341953	4.681742
2570	555.2201345898515	4.6912284
2571	504.280446058361	4.700905
